"","Ticker","Year","Companies","GisSector","GicsClassification","FichierSTCKP","CompanyGR2014","CompanyGR2015","CompanyGR2016","Shares","Shares.split.adjusted","Split.factor","Assets","Current.Assets","Liabilities","Current.Liabilities","Shareholders.equity","Non.controlling.interest","Preferred.equity","Goodwill...intangibles","Long.term.debt","Revenue","Earnings","Earnings.available.for.common.stockholders","EPS.basic","EPS.diluted","Dividend.per.share","Cash.from.operating.activities","Cash.from.investing.activities","Cash.from.financing.activities","Cash.change.during.period","Cash.at.end.of.period","Capital.expenditures","Price","Price.high","Price.low","ROE","ROA","Book.value.of.equity.per.share","P.B.ratio","P.E.ratio","Cumulative.dividends.per.share","Dividend.payout.ratio","Long.term.debt.to.equity.ratio","Equity.to.assets.ratio","Net.margin","Asset.turnover","Free.cash.flow.per.share","Current.ratio","TobinsQ","Ra","Rf","Rm","Ra_Rf","Rm_Rf","Beta","AlphaJensen","CostEquity","YearNewsWeekGR","RankNewsWeekGR","GreenScore","EnergyProductivity","CarbonProductivity","WaterProductivity","WasteProductivity","Green.Revenue","SustainabilityPayLink","SustainableThemedCommitment","AuditScore"
"683","LYB",2013,228,"Materials",8,"LYB_quarterly_financial_data.xls","lyondellbasell industries","lyondellbasell industries nv","lyondellbasell industries nv",546551455,546551455,1,2.7298e+10,1.4599e+10,1.4784e+10,5.51e+09,1.2478e+10,3.6e+07,0,1.509e+09,5.776e+09,1.1138e+10,1.174e+09,1.174e+09,2.11,2.09,1.1,1.641e+09,-3.67e+08,-1.266e+09,3.6e+07,4.45e+09,3.6e+08,76.3,80.33,72.27,0.3212,0.1486,22.83,3.56,13.27,11.25,0.2891,0.4629,0.4571,0.0875,1.7,2.34,2.6495,1.49,0.0393801556399834,0,0.0281,0.0393801556399834,0.0281,1.04721751792749,0.00995334338622083,0.0294268122537626,2015,171,0.42,0.04,0.06,0.09,0.02,0.06,1,1,0
"684","LYB",2014,228,"Materials",8,"LYB_quarterly_financial_data.xls","lyondellbasell industries","lyondellbasell industries nv","lyondellbasell industries nv",477142443,477142443,1,2.4283e+10,1.1645e+10,1.5939e+10,5.437e+09,8.314e+09,3e+07,0,1.335e+09,6.757e+09,1.029e+10,7.93e+08,7.93e+08,1.58,1.58,0,2.016e+09,-6.36e+08,-1.519e+09,-1.54e+08,1.031e+09,4.03e+08,88.93,107.79,70.06,0.4102,0.1599,17.42,4.52,10.47,12.55,0.1617,0.8127,0.3424,0.0915,1.75,3.38,2.1418,1.62,0.00669813320302069,0,-6e-04,0.00669813320302069,-6e-04,0.235027738424473,0.00683914984607538,-0.000141016643054684,2016,160,0.42,0.05,0.05,0.09,0.02,0.06,1,1,0
"685","M",2012,229,"Consumer Discretionary",1,"M_quarterly_financial_data.xls","macy's","macy's inc","macy's inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0.0133952391890025,1e-04,0.0119,0.0132952391890025,0.0118,0.801367654744498,0.00383910086301745,0.00955613832598508,2014,430,0.03,0,0,0,0,0.17,0,0,0
"686","M",2013,229,"Consumer Discretionary",1,"M_quarterly_financial_data.xls","macy's","macy's inc","macy's inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.00746502761031947,0,0.0281,0.00746502761031947,0.0281,0.866954261917784,-0.0168963871495703,0.0243614147598897,2015,323,0.22,0,0,0,0,0.12,1,0,0
"687","M",2014,229,"Consumer Discretionary",1,"M_quarterly_financial_data.xls","macy's","macy's inc","macy's inc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.0180271870204107,0,-6e-04,0.0180271870204107,-6e-04,1.32155477518796,0.0188201198855235,-0.000792932865112777,2016,301,0.24,0,0.02,0,0,0.12,1,0,0
"688","MA",2012,230,"Information Technology",7,"MA_quarterly_financial_data.xls","mastercard","mastercard incorporated","mastercard inc",122770614,1227706140,10,1.2462e+10,9.357e+09,5.533e+09,4.906e+09,6.917e+09,1.2e+07,0,1.764e+09,0,1.895e+09,6.05e+08,6.05e+08,4.87,4.87,0.3,8.66e+08,-1.227e+09,-6.47e+08,-9.93e+08,2.052e+09,5.4e+07,47.3,49.86,44.74,0.417,0.235,5.63,8.51,27.56,0.42,0.0542,0,0.555,0.3733,0.63,0.66,1.9073,6.22,0.00530639313851365,1e-04,0.0119,0.00520639313851365,0.0118,0.981998334796809,-0.0063811872120887,0.0116875803506023,2014,179,0.37,0.69,0.54,0,0,0.65,0,1,0
"689","MA",2013,230,"Information Technology",7,"MA_quarterly_financial_data.xls","mastercard","mastercard incorporated","mastercard inc",1186540730,1186540730,1,1.4242e+10,1.095e+10,6.747e+09,6.032e+09,7.484e+09,1.1e+07,0,1.794e+09,0,2.126e+09,6.23e+08,6.23e+08,0.52,0.51,0.11,1.199e+09,-2.39e+08,-7.92e+08,1.86e+08,3.599e+09,1.46e+08,74.34,83.94,64.74,0.4313,0.2406,6.31,11.69,29.34,0.71,0.1117,0,0.5255,0.3734,0.64,0.89,1.8153,9.05,0.0935984917811543,0,0.0281,0.0935984917811543,0.0281,1.06738516447114,0.0636049686595152,0.0299935231216391,2015,188,0.4,0.12,0.13,0,0,0.1,0,1,0
"690","MA",2014,230,"Information Technology",7,"MA_quarterly_financial_data.xls","mastercard","mastercard incorporated","mastercard inc",1148452950,1148452950,1,1.5329e+10,1.0997e+10,8.505e+09,6.222e+09,6.79e+09,3.4e+07,0,2.236e+09,1.494e+09,2.416e+09,8.01e+08,8.01e+08,0.7,0.7,0.11,7.25e+08,2.42e+08,-2.44e+08,6.75e+08,5.137e+09,1.62e+08,79.75,89.87,69.64,0.5538,0.2445,5.91,14.14,27.41,1.15,0.1407,0.22,0.443,0.3818,0.64,0.49,1.7674,6.26,-0.0130295673035385,0,-6e-04,-0.0130295673035385,-6e-04,1.21013907563444,-0.0123034838581579,-0.000726083445380662,2016,282,0.26,0,0.11,0,0,0.1,0,1,0
"691","MAC",2012,231,"Financials",4,"MAC_quarterly_financial_data.xls","macerich","the macerich company","macerich co",137361571,137361571,1,9311209000,NA,5894958000,NA,3077529000,338722000,0,0,5261370000,251163000,186295000,174247000,1.27,1.27,0.58,95117000,-1054851000,948974000,-10760000,65793000,1069661000,57.17,60.03,54.32,0.117,0.0448,22.4,2.66,23.24,33.79,0.8919,1.7096,0.3305,0.3829,0.11,-7.09,NA,1.41,0.031361483886832,1e-04,0.0119,0.031261483886832,0.0118,0.783297091920679,0.022018578202168,0.00934290568466402,2014,289,0.23,0.13,0.05,0,0,1,0,0,0
"692","MAC",2013,231,"Financials",4,"MAC_quarterly_financial_data.xls","macerich","the macerich company","macerich co",140553257,140553257,1,9075250000,NA,5356533000,NA,3358749000,359968000,0,0,4582727000,256568000,150789000,144878000,1.04,1.03,0.62,93179000,37409000,-122981000,7607000,69715000,53593000,57.95,60.76,55.13,0.1292,0.0478,23.9,2.47,17.89,36.15,0.7853,1.3644,0.3701,0.4081,0.11,0.28,NA,1.45,0.0336732977918958,0,0.0281,0.0336732977918958,0.0281,1.25465238399355,-0.00158243419832294,0.0352557319902187,2015,317,0.23,0.02,0.01,0,0.02,0.13,0,0,1
"693","MAC",2014,231,"Financials",4,"MAC_quarterly_financial_data.xls","macerich","the macerich company","macerich co",158160241,158160241,1,13121778000,NA,7081929000,NA,5640120000,399729000,0,0,6292400000,322909000,1530558000,1429221000,9.52,9.51,0.65,103800000,86608000,-163980000,26428000,84907000,90005000,74.4,85.55,63.25,0.3901,0.1591,35.66,3.28,48.95,38.66,0.2432,1.1157,0.4298,1.3563,0.11,0.09,NA,1.52,0.0533084237209643,0,-6e-04,0.0533084237209643,-6e-04,1.25648475993537,0.0540623145769256,-0.000753890855961222,2016,274,0.28,0.01,0.04,0,0.04,0.13,0,0,1
"694","MAR",2012,232,"Consumer Discretionary",1,"MAR_quarterly_financial_data.xls","marriott international","marriott international inc","marriott international inc",312344872,312344872,1,6.342e+09,1.475e+09,7.627e+09,2.773e+09,-1.285e+09,0,0,1.989e+09,2.528e+09,3.757e+09,1.81e+08,1.81e+08,0.59,0.57,0.13,1.81e+08,-3.72e+08,1.74e+08,-1.7e+07,8.8e+07,3.22e+08,37.89,41.84,33.93,NA,0.0937,-4.11,NA,24.13,3.14,0.2744,NA,NA,0.0483,1.94,-0.45,0.5319,2.43,0.026646692954144,1e-04,0.0119,0.026546692954144,0.0118,1.10330073744184,0.0135277442523302,0.0131189487018137,2014,282,0.24,0.16,0.2,0.15,0,0.31,0,1,1
"695","MAR",2013,232,"Consumer Discretionary",1,"MAR_quarterly_financial_data.xls","marriott international","marriott international inc","marriott international inc",294823291,294823291,1,6.794e+09,1.903e+09,8.209e+09,2.675e+09,-1.415e+09,0,0,2.005e+09,3.147e+09,3.219e+09,1.51e+08,1.51e+08,0.5,0.49,0.17,3.35e+08,-2.1e+08,-1.43e+08,-1.8e+07,1.26e+08,2.03e+08,45.55,49.84,41.26,NA,0.0957,-4.8,NA,21.9,3.78,0.3075,NA,NA,0.049,1.95,0.45,0.7114,2.74,0.0483645904446621,0,0.0281,0.0483645904446621,0.0281,1.33058933370724,0.0109750301674886,0.0373895602771735,2015,231,0.36,0.04,0.04,0.02,0,0.12,1,0,1
"696","MAR",2014,232,"Consumer Discretionary",1,"MAR_quarterly_financial_data.xls","marriott international","marriott international inc","marriott international inc",276542350,276542350,1,6.865e+09,1.921e+09,9.065e+09,3.06e+09,-2.2e+09,0,0,2.245e+09,3.457e+09,3.559e+09,1.97e+08,1.97e+08,0.7,0.68,0.2,2.74e+08,-9e+06,-3.11e+08,-4.6e+07,1.04e+08,1.9e+07,69.43,79.25,59.61,NA,0.1107,-7.96,NA,29.54,4.55,0.292,NA,NA,0.0546,2.03,0.92,0.6278,3.95,-0.00969277897906763,0,-6e-04,-0.00969277897906763,-6e-04,1.17243802010573,-0.0089893161670042,-0.000703462812063435,2016,206,0.36,0.03,0.04,0.02,0,0.12,1,0,1
"697","MAS",2012,233,"Industrials",6,"MAS_quarterly_financial_data.xls","masco","masco corporation","masco corp",356567300,356567300,1,6.875e+09,3.217e+09,6.341e+09,1.862e+09,3.22e+08,2.12e+08,0,2.045e+09,3.422e+09,1.89e+09,-8.7e+07,-8.6e+07,-0.24,-0.24,0.08,1.91e+08,1.5e+07,-2.8e+07,1.85e+08,1.351e+09,1.16e+08,15.63,17.19,14.06,-0.2611,-0.0155,0.9,11.93,NA,10.18,NA,10.6273,0.0468,NA,1.05,0.21,1.7277,1.05,-0.017846925786337,1e-04,0.0119,-0.017946925786337,0.0118,1.43000100567755,-0.034820937653332,0.016974011866995,2014,23,0.64,0.63,0.37,0.8,0.35,0.85,1,0,1
"698","MAS",2013,233,"Industrials",6,"MAS_quarterly_financial_data.xls","masco","masco corporation","masco corp",356404200,356404200,1,6.933e+09,3.468e+09,6.17e+09,1.782e+09,5.35e+08,2.28e+08,0,2.052e+09,3.421e+09,1.998e+09,4.5e+07,4.4e+07,0.12,0.13,0.08,2.95e+08,-5.6e+07,-2.6e+07,2.12e+08,1.223e+09,3.5e+07,21,22.9,19.11,0.646,0.0391,1.5,15.79,53.85,10.48,0.4091,6.3944,0.0772,0.0325,1.17,0.73,1.9461,1.25,0.0154903714823317,0,0.0281,0.0154903714823317,0.0281,2.06020788522951,-0.0424014700926175,0.0578918415749492,2015,45,0.63,0.1,0.12,0.12,0.02,0.12,1,0,1
"699","MAS",2014,233,"Industrials",6,"MAS_quarterly_financial_data.xls","masco","masco corporation","masco corp",349544600,349544600,1,7.167e+09,3.863e+09,6.039e+09,2.211e+09,9.24e+08,2.04e+08,0,2.029e+09,2.919e+09,2.064e+09,1e+08,9.8e+07,0.28,0.27,0.09,2.96e+08,-4e+07,-1.37e+08,1.01e+08,1.383e+09,4.2e+07,22.71,25.58,19.84,NA,0.1195,2.64,7.05,10.14,10.81,0.1394,3.1591,0.1289,0.0985,1.19,0.73,1.7472,1.28,0.0404912017725056,0,-6e-04,0.0404912017725056,-6e-04,2.03531276155002,0.0417123894294356,-0.00122118765693001,2016,233,0.33,0,0.06,0,0,0.12,1,0,1
"700","MAT",2012,234,"Consumer Discretionary",1,"MAT_quarterly_financial_data.xls","mattel","mattel inc","mattel inc",344512278,344512278,1,6526785000,3556805000,3459741000,1716012000,3067044000,0,0,1786807000,1.1e+09,2255905000,306480000,306480000,0.88,0.87,0.31,1376810000,-66884000,-257145000,1053616000,1335711000,62888000,36.45,37.79,35.11,0.2772,0.1297,8.9,4.31,15.19,9.11,0.5466,0.3587,0.4699,0.1209,1.07,3.81,2.0727,1.81,-0.0240131571224535,1e-04,0.0119,-0.0241131571224535,0.0118,1.03383135167294,-0.0363123670721941,0.0122992099497407,2014,302,0.2,0.36,0.26,0,0,0.29,0,1,0
"701","MAT",2013,234,"Consumer Discretionary",1,"MAT_quarterly_financial_data.xls","mattel","mattel inc","mattel inc",340361493,340361493,1,6439626000,3377993000,3188067000,1047440000,3251559000,0,0,1764059000,1.6e+09,2113216000,369249000,369249000,1.08,1.06,0.36,1019681000,-66223000,-318646000,632755000,1039216000,73408000,44.11,47.82,40.39,0.2957,0.1417,9.55,4.96,18.38,10.55,0.5451,0.4921,0.5049,0.1394,1.02,2.78,3.225,2.39,0.0279187428509887,0,0.0281,0.0279187428509887,0.0281,0.0939750366178047,0.0252780443220284,0.00264069852896031,2015,299,0.26,0,0.01,0,0,0.1,1,1,0
"702","MAT",2014,234,"Consumer Discretionary",1,"MAT_quarterly_financial_data.xls","mattel","mattel inc","mattel inc",338254021,338254021,1,6722046000,3185951000,3772975000,1088949000,2949071000,0,0,2132712000,2.1e+09,1993966000,149931000,149931000,0.44,0.43,0.38,1032874000,-104194000,-207263000,709478000,971650000,88331000,30.32,31.86,28.78,0.1654,0.0769,8.72,3.35,14.58,12.07,1.0315,0.7121,0.4387,0.0828,0.93,2.79,2.9257,1.56,-0.0192006381825413,0,-6e-04,-0.0192006381825413,-6e-04,2.26161552274185,-0.0178436688688962,-0.00135696931364511,2016,271,0.28,0,0.03,0,0,0.1,1,1,0
"703","MCD",2012,235,"Consumer Discretionary",1,"MCD_quarterly_financial_data.xls","mcdonald's","mcdonald's corporation","mcdonald's corp",1002791769,1002791769,1,35386500000,4922100000,20092900000,3403100000,15293600000,0,0,2.804e+09,13632500000,6952100000,1396100000,1396100000,1.39,1.38,0,1850100000,-1160600000,-606600000,157600000,2336100000,870100000,88.73,94.16,83.31,0.3777,0.1609,15.25,6.42,16.74,17.08,0.5294,0.8914,0.4322,0.1982,0.81,0.98,1.4464,2.84,0.0133525901393956,1e-04,0.0119,0.0132525901393956,0.0118,0.693078630099869,0.00507426230421716,0.00827832783517845,2014,187,0.35,0.39,0.22,0.4,0,0.01,1,1,1
"704","MCD",2013,235,"Consumer Discretionary",1,"MCD_quarterly_financial_data.xls","mcdonald's","mcdonald's corporation","mcdonald's corp",989881374,989881374,1,36626300000,5050100000,20616600000,3.17e+09,16009700000,0,0,2872700000,14129800000,7093200000,1.397e+09,1.397e+09,1.4,1.39,0,1873500000,-1007600000,-647500000,254400000,2798700000,771600000,96.2,99.27,93.14,0.3629,0.1587,16.17,6.31,17.36,20.2,0.5574,0.8826,0.4371,0.1987,0.8,1.11,1.5931,2.96,-0.00349779472947715,0,0.0281,-0.00349779472947715,0.0281,0.443786166487341,-0.0159681860077714,0.0124703912782943,2015,163,0.43,0.02,0.11,0,0,0.1,1,1,1
"705","MCD",2014,235,"Consumer Discretionary",1,"MCD_quarterly_financial_data.xls","mcdonald's","mcdonald's corporation","mcdonald's corp",961118669,961118669,1,34281400000,4185500000,2.1428e+10,2747900000,12853400000,0,0,2735300000,14989700000,6572200000,1097500000,1097500000,1.14,1.12,0,1503100000,-2.99e+08,-1771800000,-747900000,2077900000,676500000,92.56,97.5,87.62,0.3238,0.1317,13.37,6.61,18.18,23.48,0.675,1.1662,0.3749,0.1734,0.76,0.86,1.5232,3.03,-0.032652199008702,0,-6e-04,-0.032652199008702,-6e-04,0.52498072825377,-0.0323372105717497,-0.000314988436952262,2016,84,0.56,0.13,0.13,0,0,0.1,1,1,1
"706","MCHP",2012,236,"Information Technology",7,"MCHP_quarterly_financial_data.xls","microchip technology","microchip technology incorporated","microchip technology inc",195362612,195362612,1,3843524000,2296583000,1916438000,296279000,1927086000,0,0,834115000,971409000,416047000,10173000,10173000,0.05,0.05,0.352,128907000,-47642000,-52354000,28558000,465293000,11438000,31.37,33.37,29.37,0.0751,0.0425,9.86,3.11,30.16,9.64,1.8379,0.5041,0.5014,0.0995,0.43,0.6,7.7514,1.39,0.0689050217038379,1e-04,0.0119,0.0688050217038379,0.0118,1.2278642160971,0.0543162239538921,0.0145887977499457,2014,172,0.37,0.26,0.23,0,0,1,1,0,0
"707","MCHP",2013,236,"Information Technology",7,"MCHP_quarterly_financial_data.xls","microchip technology","microchip technology incorporated","microchip technology inc",199134437,199134437,1,4003108000,1969028000,1.928e+09,316400000,2075108000,0,0,742245000,1005312000,482372000,105401000,105401000,0.53,0.48,0.35,153868000,-64837000,-58133000,30898000,375100000,28841000,31.37,33.37,29.37,0.1721,0.0875,10.42,3.08,27.28,11.04,0.8113,0.4845,0.5184,0.1839,0.48,0.63,6.2232,2.06,0.0331696232682393,0,0.0281,0.0331696232682393,0.0281,0.489593029888552,0.019412059128371,0.0137575641398683,2015,249,0.33,0.06,0.04,0,0,0.13,1,0,0
"708","MCHP",2014,236,"Information Technology",7,"MCHP_quarterly_financial_data.xls","microchip technology","microchip technology incorporated","microchip technology inc",201448608,201448608,1,4628917000,1783479000,2346639000,353086000,2256289000,25989000,0,1116500000,1342095000,528710000,86057000,86057000,0.42,0.38,0.36,184838000,-156566000,-53372000,-25100000,456339000,38257000,42.16,46.59,37.73,0.1739,0.0856,11.2,3.85,23.29,12.47,0.751,0.5948,0.4874,0.1817,0.47,0.73,5.0511,1.94,-0.000886656526225218,0,-6e-04,-0.000886656526225218,-6e-04,0.95070590087677,-0.000316232985699156,-0.000570423540526062,2016,283,0.26,0,0.03,0,0,0.13,1,0,0
"709","MCK",2012,237,"Health Care",5,"MCK_quarterly_financial_data.xls","mckesson","mckesson corporation","mckesson corp",232889372,232889372,1,3.3433e+10,2.3439e+10,2.5784e+10,2.0208e+10,7.649e+09,0,0,7.109e+09,3.973e+09,3.1187e+10,2.98e+08,2.98e+08,1.27,1.24,0.2,-1.83e+08,-4.33e+08,5.15e+08,-1.05e+08,2.726e+09,1.01e+08,92.78,100,85.57,0.2177,0.0488,32.84,2.84,14.19,7.18,0.1175,0.5194,0.2288,0.013,3.77,-1.22,1.1599,0.7,0.0260163216669777,1e-04,0.0119,0.0259163216669777,0.0118,0.44798916775933,0.0206300494874176,0.0053862721795601,2014,393,0.1,0,0,0,0,0.52,0,0,0
"710","MCK",2013,237,"Health Care",5,"MCK_quarterly_financial_data.xls","mckesson","mckesson corporation","mckesson corp",230126791,230126791,1,3.6479e+10,2.5234e+10,2.8452e+10,2.1904e+10,8.027e+09,0,0,8.366e+09,4.521e+09,3.4306e+10,6.4e+07,6.4e+07,0.28,0.28,0.24,-3.41e+08,-1.48e+08,-3.6e+07,-5.29e+08,2.431e+09,9.9e+07,147.7,166.57,128.84,0.151,0.0323,34.88,4.25,25.03,8.06,0.175,0.5632,0.22,0.0088,3.65,-1.91,1.152,1.05,-0.0274391768025344,0,0.0281,-0.0274391768025344,0.0281,1.33554015761268,-0.0649678552314507,0.0375286784289163,2015,296,0.26,0,0.12,0,0,0.14,0,0,0
"711","MCK",2014,237,"Health Care",5,"MCK_quarterly_financial_data.xls","mckesson","mckesson corporation","mckesson corp",232844521,232844521,1,5.511e+10,3.7141e+10,4.5954e+10,3.2778e+10,9.084e+09,7.2e+07,0,1.382e+10,8.981e+09,4.7005e+10,4.72e+08,4.72e+08,2.03,2,0.24,1.064e+09,-1.32e+08,-8.4e+07,7.83e+08,4.587e+09,1.33e+08,196.32,214.37,178.28,0.1932,0.0323,39.01,5.1,35.31,9.02,0.1297,0.9887,0.1648,0.0099,3.28,4,1.1331,0.96,-0.0152033756935691,0,-6e-04,-0.0152033756935691,-6e-04,-0.00909306639640298,-0.0152088315334069,5.45583983784179e-06,2016,178,0.39,0.1,0.15,0,0,0.14,0,0,0
"712","MCO",2012,238,"Financials",4,"MCO_quarterly_financial_data.xls","moody's","moody's corporation","moody's corp",223600000,223600000,1,3960900000,2525700000,3.492e+09,1164900000,385200000,83700000,0,863600000,1671200000,754200000,160100000,160100000,0.71,0.72,0.16,327100000,-4100000,-91800000,236900000,1755400000,9800000,47.43,51.63,43.23,NA,0.2032,1.72,33.88,17.25,3.64,0.2072,4.3385,0.0973,0.2527,0.8,1.42,2.1682,2.9,0.0351909501555859,1e-04,0.0119,0.0350909501555859,0.0118,1.23004642222485,0.0205764023733327,0.0146145477822532,2014,344,0.16,0,0,0,0,0.78,0,0,0
"713","MCO",2013,238,"Financials",4,"MCO_quarterly_financial_data.xls","moody's","moody's corporation","moody's corp",213700000,213700000,1,4395100000,2968800000,3967200000,1141300000,3.37e+08,90900000,0,886800000,2101800000,779200000,206700000,206700000,0.98,0.94,0.29,273300000,-39100000,-155600000,84400000,1919500000,11300000,73.03,79.15,66.91,NA,0.198,1.58,55.75,21.61,4.54,0.243,6.2368,0.0767,0.2706,0.73,1.23,2.6012,3.88,0.0501738028752102,0,0.0281,0.0501738028752102,0.0281,2.29409539409289,-0.0142902776988001,0.0644640805740103,2015,428,0.1,0,0,0,0,0.1,0,0,0
"714","MCO",2014,238,"Financials",4,"MCO_quarterly_financial_data.xls","moody's","moody's corporation","moody's corp",213700000,213700000,1,4.669e+09,2686400000,4626100000,1199700000,-187800000,230700000,0,1366600000,2547300000,877500000,236300000,236300000,1.14,1.13,0.28,308800000,-320300000,-671100000,-721300000,1219500000,17800000,95.25,102.24,88.25,NA,0.2103,-0.88,79.38,21.55,5.66,0.2399,NA,NA,0.2965,0.71,1.36,2.2392,4.42,-0.0528524099892935,0,-6e-04,-0.0528524099892935,-6e-04,1.38915090449175,-0.0520189194465984,-0.00083349054269505,2016,456,0.12,0,0.02,0,0,0.1,0,0,0
"715","MDLZ",2012,239,"Consumer Staples",2,"KFT_quarterly_financial_data.xls","mondelez international","mondelez international inc","mondelez international inc",1778287539,1778287539,1,7.5478e+10,1.5622e+10,4.3123e+10,1.4873e+10,3.2215e+10,1.4e+08,0,4.8353e+10,1.5574e+10,9.495e+09,5.34e+08,5.34e+08,0.29,0.29,15.27,1.748e+09,-5.58e+08,-6.24e+08,6.02e+08,4.475e+09,1.76e+08,33.52,42.54,24.5,0.0854,0.033,18.12,1.63,17.93,25.85,9.4777,0.4834,0.4268,0.0621,0.53,0.88,1.0504,0.8,-0.0120078642446182,1e-04,0.0119,-0.0121078642446182,0.0118,0.470304995803837,-0.0176574631951034,0.00564959895048528,2014,143,0.41,0.81,0.47,0.57,0,0.17,0,1,1
"716","MDLZ",2013,239,"Consumer Staples",2,"KFT_quarterly_financial_data.xls","mondelez international","mondelez international inc","mondelez international inc",1700976286,1700976286,1,7.2557e+10,1.3216e+10,4.0025e+10,1.4396e+10,3.2373e+10,1.59e+08,0,4.7591e+10,1.4482e+10,9.488e+09,1.707e+09,1.707e+09,0.98,0.97,0.14,5.212e+09,-4.68e+08,-5.764e+09,-1.028e+09,2.664e+09,4.51e+08,32.75,35.43,30.07,0.1223,0.0535,19.03,1.78,21.55,26.39,0.2419,0.4473,0.4462,0.1109,0.48,2.8,0.918,1.05,0.0554606909940087,0,0.0281,0.0554606909940087,0.0281,1.47641313475038,0.0139734819075231,0.0414872090864856,2015,82,0.56,0.08,0.09,0.09,0,0.1,1,1,1
"717","MDLZ",2014,239,"Consumer Staples",2,"KFT_quarterly_financial_data.xls","mondelez international","mondelez international inc","mondelez international inc",1649480188,1649480188,1,6.6815e+10,1.175e+10,3.8962e+10,1.4007e+10,2.775e+10,1.03e+08,0,4.3724e+10,1.3865e+10,8.83e+09,5e+08,5e+08,0.29,0.3,0.15,2.413e+09,-5.42e+08,-1.819e+09,-3.1e+07,1.631e+09,5.06e+08,35.63,39.42,31.83,0.0713,0.0309,16.82,1.94,18.27,26.97,0.4452,0.4996,0.4153,0.0638,0.49,1.16,0.8389,1.15,-0.0720523545490259,0,-6e-04,-0.0720523545490259,-6e-04,1.47214306526435,-0.0711690687098673,-0.000883285839158608,2016,72,0.59,0.09,0.1,0.11,0,0.1,1,1,1
"718","MET",2012,240,"Financials",4,"MET_quarterly_financial_data.xls","metlife","metlife inc","metlife inc",1093590305,1093590305,1,8.36781e+11,NA,7.71823e+11,NA,6.4453e+10,5.05e+08,1e+06,1.1061e+10,0,1.7333e+10,1.27e+08,9.6e+07,0.07,0.08,0.74,1.872e+09,2.146e+09,-5.217e+09,-1.212e+09,1.5738e+10,0,34.01,37.11,30.91,0.0193,0.0016,58.94,0.58,16.27,6.86,0.6733,0,0.077,0.0176,0.08,1.71,NA,0.06,-0.00756064267837475,1e-04,0.0119,-0.00766064267837475,0.0118,2.36405948217146,-0.0355565445679979,0.0279959018896232,2014,28,0.62,0.59,0.92,0.96,0.82,0.15,0,1,1
"719","MET",2013,240,"Financials",4,"MET_quarterly_financial_data.xls","metlife","metlife inc","metlife inc",1123537362,1123537362,1,8.85296e+11,NA,8.22313e+11,NA,6.1553e+10,1.43e+09,1e+06,1.1517e+10,0,1.8458e+10,9.08e+08,8.77e+08,0.79,0.77,0.27,6.147e+09,-8.59e+09,-1.323e+09,-3.791e+09,7.585e+09,0,50.2,54.02,46.38,0.0526,0.004,54.78,0.92,22.61,7.87,0.3418,0,0.0695,0.0476,0.08,5.47,NA,0.07,0.0326105451615346,0,0.0281,0.0326105451615346,0.0281,1.28883466335563,-0.00360570887875862,0.0362162540402932,2015,13,0.75,0.09,0.12,0.09,0.09,0.16,1,1,1
"720","MET",2014,240,"Financials",4,"MET_quarterly_financial_data.xls","metlife","metlife inc","metlife inc",1117440997,1117440997,1,9.02337e+11,NA,8.29678e+11,NA,7.2053e+10,6.06e+08,1e+06,1.0719e+10,0,1.9119e+10,1.521e+09,1.49e+09,1.32,1.3,0.36,5.426e+09,-3.386e+09,2.79e+08,2.025e+09,1.0808e+10,0,52.03,56.36,47.71,0.089,0.007,64.48,0.83,10.64,9.2,0.2429,0,0.0799,0.0844,0.08,4.86,NA,0.08,-0.0277136482818868,0,-6e-04,-0.0277136482818868,-6e-04,1.57230643767774,-0.0267702644192802,-0.000943383862606645,2016,8,0.76,0.09,0.12,0.1,0.1,0.16,1,1,1
"721","MGLN",2012,241,"Energy",3,NA,"magellan midstream partners","magellan midstream partners lp","magellan midstream partners lp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0571130806128669,1e-04,0.0119,-0.0572130806128669,0.0118,0.748928414624451,-0.0660504359054354,0.00893735529256852,2014,435,0,0,0,0,0,0,0,0,0
