"","symbol","section","sub.section","group","category","date","value"
"7249","ISRG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,33.8766024038461
"7250","ISRG","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,64.3633160493827
"7251","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,5.80525741714286
"7252","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,11.2488307614068
"7253","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,7.35733640764331
"7254","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,10.5409222538418
"7255","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,9.22678742312988
"7256","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,6.7828700397351
"7257","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,9.34932299718442
"7258","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,8.70557026258389
"7259","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,9.22485942381657
"7260","ISRG","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,13.5292554272931
"7261","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,3.92671632653061
"7262","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,7.5990483095417
"7263","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,4.92077113402062
"7264","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,7.68226331508213
"7265","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,5.50544509936005
"7266","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,4.49531853932584
"7267","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,6.27672976148095
"7268","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,4.96328595965104
"7269","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,4.44003358538122
"7270","ISRG","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,8.26591171007927
"7271","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,18.2719433093525
"7272","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,30.7370648337662
"7273","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,19.6892355
"7274","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,27.3162247787611
"7275","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,24.6992257923833
"7276","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,17.4581825454545
"7277","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,29.9600109879699
"7278","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,26.9183910583658
"7279","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,23.9156470584851
"7280","ISRG","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,37.0044057972028
"7281","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,1.37263002309469
"7282","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,1.94658
"7283","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,1.73761405714286
"7284","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,-12.751465
"7285","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,16.5689639097744
"7286","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,7.80591833648393
"7287","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,19.5302703517588
"7288","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,9.10198762886598
"7289","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,18.360329468599
"7290","ITT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,41.58784453125
"7291","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.0935181966820592
"7292","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,0.117444024732996
"7293","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,0.739703498677948
"7294","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,0.787716399040767
"7295","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,0.929736026929982
"7296","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.52141943772527
"7297","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.34725014920874
"7298","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,1.29325142535211
"7299","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,1.42225753846154
"7300","ITT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,1.83276102475822
"7301","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,0.352729258160237
"7302","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,0.321369339622642
"7303","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,0.310478313253012
"7304","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,0.393216982378855
"7305","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,2.88438769633508
"7306","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,3.35172954545455
"7307","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,2.72738512280702
"7308","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,2.31882547603414
"7309","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,2.30758239222829
"7310","ITT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,2.84209508809397
"7311","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,0.984340046804681
"7312","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,0.988641577287066
"7313","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,1.13353267098865
"7314","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,9.27903215819209
"7315","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,8.48955683606557
"7316","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,18.0904016
"7317","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,14.6541061311475
"7318","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,14.0337545502183
"7319","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,14.25220575
"7320","ITT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,19.1809200364372
"7321","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,9.61777663230241
"7322","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,20.932128042328
"7323","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,15.1296200668896
"7324","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,9.71311241050119
"7325","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,8.97099339933994
"7326","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,20.5516344919786
"7327","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,12.1405004120879
"7328","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,17.2508522417154
"7329","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,20.9647315789474
"7330","ITW","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,34.1592230452675
"7331","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.849452156140351
"7332","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,1.43114393917994
"7333","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,1.47603105163467
"7334","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,1.3879077364795
"7335","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,1.73850828611994
"7336","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,2.44156616462681
"7337","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,2.47135124378625
"7338","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,2.44265890637822
"7339","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,3.13707863004633
"7340","ITW","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,4.02450726058404
"7341","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,1.86709339559706
"7342","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,2.25680102681118
"7343","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,2.40241975570898
"7344","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,2.00088205506391
"7345","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,2.34227574321413
"7346","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,3.16048984375
"7347","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,4.34100407662083
"7348","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,6.33024835479256
"7349","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,8.65934565217391
"7350","ITW","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,11.2857800135962
"7351","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,6.53424735492578
"7352","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,9.25010919608756
"7353","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,14.5768703984625
"7354","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,10.299325559816
"7355","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,12.4103648938224
"7356","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,13.6517158769778
"7357","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,22.1504031033416
"7358","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,14.2426457764245
"7359","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,18.5322034274544
"7360","ITW","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,23.9828463480433
"7361","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,8.93111900826446
"7362","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,23.71075
"7363","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,18.675396039604
"7364","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,10.2550375796178
"7365","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,14.4211516778523
"7366","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,14.65962
"7367","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,15.112718061674
"7368","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,13.3412216814159
"7369","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,13.9082067961165
"7370","IVZ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,12.9887058181818
"7371","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,1.30058914182038
"7372","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,2.90847052912067
"7373","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,2.50449539718956
"7374","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,1.87608984831743
"7375","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,2.40872401580247
"7376","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,2.8697508
"7377","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,2.81938663493297
"7378","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,2.46059845724326
"7379","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,2.43296666920152
"7380","IVZ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,2.74814332887597
"7381","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,0.731167388362652
"7382","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,1.124854556804
"7383","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,1.05023106904232
"7384","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,0.903502188552188
"7385","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,1.14052632696391
"7386","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,1.56270060913706
"7387","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,1.75029948979592
"7388","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,1.55578746130031
"7389","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,1.49535
"7390","IVZ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,1.74921356513222
"7391","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,8.68898644848485
"7392","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,21.1064974585635
"7393","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,23.0426792875989
"7394","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,7.74957445643154
"7395","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,11.9112726056166
"7396","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,17.0897339307692
"7397","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,12.092819175
"7398","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,11.9574813074004
"7399","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,89.2842186976744
"7400","IVZ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,10.3431215003647
"7401","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,15.1846166666667
"7402","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,28.1495942857143
"7403","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,24.2966480769231
"7404","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,20.0741393364929
"7405","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,21.9416436293436
"7406","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,25.7911494773519
"7407","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,25.7973658227848
"7408","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,19.5950784153005
"7409","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,25.181825984252
"7410","JBHT","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,18.5673203883495
"7411","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.818797496784566
"7412","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,1.19040354230409
"7413","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,1.27908111995782
"7414","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,1.14148110183344
"7415","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,1.3490529851632
"7416","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,1.57716227054611
"7417","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,1.56031172230333
"7418","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,1.3560123592437
"7419","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,1.65393311075515
"7420","JBHT","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,1.77146181363004
"7421","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,5.64000047619048
"7422","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,5.84131897233202
"7423","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,8.03024809322034
"7424","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,9.94282488262911
"7425","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,8.43158115727003
"7426","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,8.85413863636364
"7427","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,8.19293226130653
"7428","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,6.54361195255474
"7429","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,7.7124402733119
"7430","JBHT","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,8.55675167785235
"7431","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,6.05099457029703
"7432","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,10.6802872436975
"7433","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,11.3354081495327
"7434","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,8.12497633333333
"7435","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,12.4442752554745
"7436","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,15.3457339390244
"7437","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,14.8675761483771
"7438","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,9.61168897938144
"7439","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,12.6950018044496
"7440","JBHT","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,14.8968543157895
"7441","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,4.11139325153374
"7442","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,-20.6077894736842
"7443","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,7.46667708333333
"7444","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,8.2395145631068
"7445","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,13.0182290697674
"7446","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,19.1454011695906
"7447","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,20.1651338888889
"7448","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,11.7212148305085
"7449","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,-30.6787869230769
"7450","JCI","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,22.1301520467836
"7451","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,0.105817985681257
"7452","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,0.245258511422255
"7453","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,0.28542491356945
"7454","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,0.286402483285578
"7455","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,0.379953770712245
"7456","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,0.607266663184816
"7457","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,0.63135411066092
"7458","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,1.07089405578947
"7459","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,1.28813508081778
"7460","JCI","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,1.18524523399178
"7461","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,0.420161191222571
"7462","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,0.859286027798098
"7463","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,0.95893110367893
"7464","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,1.04580406654344
"7465","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,1.31713847058824
"7466","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,1.8496404519774
"7467","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,2.04491498591549
"7468","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,1.68158462006079
"7469","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,3.88717573099415
"7470","JCI","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,1.77998871119473
"7471","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,2.0890270596473
"7472","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,7.6217358778626
"7473","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,6.46730624834874
"7474","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,10.8686548327138
"7475","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,9.89585818216806
"7476","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,8.39795986746091
"7477","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2014-12-31,10.2147559223382
"7478","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2015-12-31,11.44518022125
"7479","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2016-12-30,14.164047851715
"7480","JCI","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2017-12-29,2980.1016
"7481","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2008-12-31,13.0919041575492
"7482","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2009-12-31,14.6386372727273
"7483","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2010-12-31,12.939330125523
"7484","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2011-12-30,18.7908315186246
"7485","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2012-12-31,18.1606212435233
"7486","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2013-12-31,19.0415792099792
"7487","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2014-12-31,18.3456140350877
"7488","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2015-12-31,18.744525729927
"7489","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2016-12-30,19.4283303541315
"7490","JNJ","Valuation Ratios","Valuation Ratios",86,"Price to Earnings",2017-12-29,297.27659787234
"7491","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2008-12-31,2.66080059720457
"7492","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2009-12-31,2.90223276016608
"7493","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2010-12-31,2.80091000409177
"7494","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2011-12-30,2.7984700222974
"7495","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2012-12-31,2.93230385540878
"7496","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2013-12-31,3.69509224943908
"7497","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2014-12-31,4.02911947908679
"7498","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2015-12-31,4.1235174645803
"7499","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2016-12-30,4.46961590222562
"7500","JNJ","Valuation Ratios","Valuation Ratios",87,"Price to Sales",2017-12-29,5.0167613177894
"7501","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2008-12-31,3.90535261096606
"7502","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2009-12-31,3.51199585605234
"7503","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2010-12-31,3.00242708737864
"7504","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2011-12-30,2.91078570794496
"7505","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2012-12-31,3.00471487355337
"7506","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2013-12-31,3.7006058989899
"7507","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2014-12-31,3.79978197674419
"7508","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2015-12-31,3.97215781129157
"7509","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2016-12-30,4.30691585046729
"7510","JNJ","Valuation Ratios","Valuation Ratios",88,"Price to Book",2017-12-29,5.06598988397389
"7511","JNJ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2008-12-31,11.329017878039
"7512","JNJ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2009-12-31,10.8405950851488
"7513","JNJ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2010-12-31,10.5279001783338
"7514","JNJ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2011-12-30,12.727969334872
"7515","JNJ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2012-12-31,12.8034031161341
"7516","JNJ","Valuation Ratios","Valuation Ratios",89,"Price to Cash Flow",2013-12-31,15.1317571202481
